Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER
2021,James Johnson,PF,33.0,TOT,51.0,12.0,1043.0,146.0,327.0,0.446,31.0,120.0,0.258,115.0,207.0,0.556,0.494,45.0,76.0,0.5920000000000001,32.0,145.0,177.0,98.0,42.0,42.0,55.0,120.0,368.0,13.62
2021,Keldon Johnson,SF,21.0,SAS,69.0,67.0,1968.0,338.0,705.0,0.479,60.0,181.0,0.331,278.0,524.0,0.531,0.522,145.0,196.0,0.74,93.0,319.0,412.0,121.0,40.0,24.0,78.0,142.0,881.0,16.52
2021,Stanley Johnson,PF,24.0,TOR,61.0,13.0,1006.0,89.0,233.0,0.382,45.0,137.0,0.32799999999999996,44.0,96.0,0.45799999999999996,0.479,44.0,55.0,0.8,29.0,124.0,153.0,89.0,52.0,18.0,54.0,116.0,267.0,10.76
2021,Tyler Johnson,SG,28.0,BRK,39.0,3.0,684.0,72.0,183.0,0.39299999999999996,48.0,132.0,0.364,24.0,51.0,0.47100000000000003,0.525,18.0,21.0,0.857,6.0,71.0,77.0,47.0,14.0,0.0,17.0,43.0,210.0,10.4
2021,Nikola Jokić,C,25.0,DEN,72.0,72.0,2488.0,732.0,1293.0,0.5660000000000001,92.0,237.0,0.38799999999999996,640.0,1056.0,0.606,0.602,342.0,394.0,0.868,205.0,575.0,780.0,599.0,95.0,48.0,222.0,192.0,1898.0,36.03
2021,Damian Jones,C,25.0,TOT,39.0,10.0,547.0,70.0,103.0,0.68,1.0,5.0,0.2,69.0,98.0,0.7040000000000001,0.684,42.0,58.0,0.7240000000000001,36.0,85.0,121.0,29.0,11.0,29.0,26.0,77.0,183.0,16.62
2021,Derrick Jones Jr.,SF,23.0,POR,58.0,43.0,1318.0,147.0,304.0,0.484,43.0,136.0,0.316,104.0,168.0,0.619,0.5539999999999999,59.0,91.0,0.648,77.0,128.0,205.0,47.0,37.0,54.0,32.0,127.0,396.0,13.32
2021,Mason Jones,SG,22.0,TOT,32.0,1.0,334.0,52.0,123.0,0.423,24.0,66.0,0.364,28.0,57.0,0.491,0.52,40.0,64.0,0.625,7.0,48.0,55.0,42.0,7.0,1.0,29.0,24.0,168.0,15.56
2021,Tre Jones,PG,21.0,SAS,37.0,1.0,269.0,37.0,78.0,0.474,3.0,5.0,0.6,34.0,73.0,0.466,0.494,17.0,19.0,0.895,8.0,13.0,21.0,39.0,8.0,0.0,13.0,13.0,94.0,14.3
2021,Tyus Jones,PG,24.0,MEM,70.0,9.0,1222.0,178.0,413.0,0.431,45.0,140.0,0.321,133.0,273.0,0.48700000000000004,0.485,41.0,45.0,0.9109999999999999,21.0,119.0,140.0,259.0,64.0,6.0,48.0,31.0,442.0,18.31
2021,DeAndre Jordan,C,32.0,BRK,57.0,43.0,1246.0,190.0,249.0,0.763,0.0,1.0,0.0,190.0,248.0,0.7659999999999999,0.763,46.0,92.0,0.5,117.0,310.0,427.0,93.0,17.0,65.0,85.0,116.0,426.0,19.66
2021,Cory Joseph,PG,29.0,TOT,63.0,13.0,1446.0,200.0,426.0,0.469,45.0,132.0,0.341,155.0,294.0,0.527,0.522,72.0,88.0,0.818,35.0,124.0,159.0,213.0,61.0,18.0,79.0,139.0,517.0,14.96
2021,Mfiondu Kabengele,PF,23.0,TOT,39.0,0.0,280.0,33.0,89.0,0.371,13.0,50.0,0.26,20.0,39.0,0.513,0.444,16.0,20.0,0.8,12.0,48.0,60.0,17.0,8.0,13.0,15.0,36.0,95.0,11.65
2021,Frank Kaminsky,C,27.0,PHO,47.0,13.0,715.0,121.0,257.0,0.47100000000000003,31.0,85.0,0.365,90.0,172.0,0.523,0.531,37.0,60.0,0.617,36.0,152.0,188.0,79.0,14.0,17.0,22.0,70.0,310.0,18.68
2021,Enes Kanter,C,28.0,POR,72.0,35.0,1758.0,339.0,561.0,0.604,1.0,4.0,0.25,338.0,557.0,0.607,0.605,127.0,164.0,0.774,284.0,511.0,795.0,84.0,33.0,48.0,78.0,168.0,806.0,24.92
2021,Luke Kennard,SG,24.0,LAC,63.0,17.0,1232.0,197.0,414.0,0.47600000000000003,100.0,224.0,0.446,97.0,190.0,0.511,0.597,26.0,31.0,0.8390000000000001,15.0,146.0,161.0,104.0,23.0,9.0,48.0,91.0,520.0,15.01
2021,Maxi Kleber,PF,29.0,DAL,50.0,40.0,1341.0,116.0,275.0,0.42200000000000004,87.0,212.0,0.41,29.0,63.0,0.46,0.58,34.0,37.0,0.919,47.0,213.0,260.0,68.0,24.0,35.0,30.0,105.0,353.0,12.19
2021,Nathan Knight,PF,23.0,ATL,33.0,0.0,279.0,37.0,100.0,0.37,6.0,33.0,0.182,31.0,67.0,0.46299999999999997,0.4,44.0,55.0,0.8,27.0,45.0,72.0,8.0,9.0,10.0,15.0,22.0,124.0,16.3
2021,Kevin Knox,SF,21.0,NYK,42.0,0.0,464.0,56.0,143.0,0.392,35.0,89.0,0.39299999999999996,21.0,54.0,0.389,0.514,16.0,20.0,0.8,10.0,51.0,61.0,19.0,12.0,6.0,17.0,37.0,163.0,10.8
2021,John Konchar,SG,24.0,MEM,43.0,0.0,575.0,69.0,138.0,0.5,21.0,56.0,0.375,48.0,82.0,0.585,0.5760000000000001,25.0,30.0,0.833,35.0,93.0,128.0,47.0,30.0,9.0,18.0,40.0,184.0,17.5
2021,Furkan Korkmaz,SG,23.0,PHI,55.0,11.0,1062.0,170.0,424.0,0.401,101.0,269.0,0.375,69.0,155.0,0.445,0.52,60.0,82.0,0.732,17.0,96.0,113.0,82.0,49.0,9.0,46.0,64.0,501.0,15.62
2021,Luke Kornet,C-PF,25.0,TOT,31.0,2.0,348.0,44.0,101.0,0.436,15.0,59.0,0.254,29.0,42.0,0.69,0.51,3.0,6.0,0.5,14.0,53.0,67.0,24.0,4.0,32.0,7.0,20.0,106.0,15.26
2021,Rodions Kurucs,SF-PF,22.0,TOT,21.0,0.0,125.0,11.0,32.0,0.344,6.0,21.0,0.28600000000000003,5.0,11.0,0.455,0.43799999999999994,3.0,4.0,0.75,5.0,18.0,23.0,10.0,9.0,4.0,13.0,16.0,31.0,8.21
2021,Kyle Kuzma,SF,25.0,LAL,68.0,32.0,1954.0,335.0,757.0,0.44299999999999995,137.0,380.0,0.361,198.0,377.0,0.525,0.5329999999999999,67.0,97.0,0.691,108.0,309.0,417.0,127.0,35.0,41.0,113.0,121.0,874.0,15.54
2021,Anthony Lamb,SF,23.0,HOU,24.0,3.0,415.0,46.0,118.0,0.39,23.0,71.0,0.324,23.0,47.0,0.489,0.48700000000000004,18.0,21.0,0.857,27.0,43.0,70.0,23.0,6.0,5.0,19.0,34.0,133.0,10.85
2021,Jeremy Lamb,SG,28.0,IND,36.0,8.0,765.0,120.0,276.0,0.435,52.0,128.0,0.406,68.0,148.0,0.45899999999999996,0.529,71.0,75.0,0.9470000000000001,25.0,106.0,131.0,53.0,34.0,23.0,22.0,72.0,363.0,19.37
2021,Zach LaVine,SG,25.0,CHI,58.0,58.0,2034.0,569.0,1123.0,0.507,200.0,477.0,0.419,369.0,646.0,0.5710000000000001,0.596,253.0,298.0,0.8490000000000001,36.0,253.0,289.0,282.0,46.0,27.0,203.0,138.0,1591.0,26.36
2021,Jake Layman,SF,26.0,MIN,45.0,11.0,627.0,91.0,184.0,0.495,23.0,78.0,0.295,68.0,106.0,0.642,0.557,26.0,37.0,0.703,13.0,54.0,67.0,28.0,29.0,19.0,26.0,44.0,231.0,14.01
2021,Damion Lee,SG,28.0,GSW,57.0,1.0,1079.0,128.0,274.0,0.467,77.0,194.0,0.397,51.0,80.0,0.638,0.608,40.0,44.0,0.909,22.0,158.0,180.0,73.0,38.0,8.0,30.0,89.0,373.0,14.82
2021,Saben Lee,PG,21.0,DET,48.0,7.0,781.0,99.0,210.0,0.47100000000000003,8.0,23.0,0.348,91.0,187.0,0.48700000000000004,0.49,61.0,89.0,0.685,20.0,77.0,97.0,174.0,32.0,13.0,55.0,76.0,267.0,16.36
2021,Alex Len,C,27.0,TOT,64.0,42.0,979.0,171.0,278.0,0.615,8.0,25.0,0.32,163.0,253.0,0.644,0.629,73.0,116.0,0.629,78.0,182.0,260.0,49.0,20.0,64.0,55.0,127.0,423.0,19.76
2021,Kawhi Leonard,SF,29.0,LAC,52.0,52.0,1773.0,465.0,908.0,0.512,101.0,254.0,0.39799999999999996,364.0,654.0,0.557,0.568,261.0,295.0,0.885,55.0,282.0,337.0,269.0,81.0,21.0,105.0,82.0,1292.0,29.95
2021,Caris LeVert,SG,26.0,TOT,47.0,39.0,1486.0,359.0,814.0,0.441,84.0,258.0,0.326,275.0,556.0,0.495,0.493,146.0,180.0,0.8109999999999999,33.0,181.0,214.0,245.0,66.0,30.0,102.0,105.0,948.0,22.47
2021,Kira Lewis Jr.,PG,19.0,NOP,54.0,0.0,904.0,130.0,337.0,0.386,40.0,120.0,0.33299999999999996,90.0,217.0,0.415,0.445,43.0,51.0,0.843,12.0,59.0,71.0,124.0,38.0,10.0,34.0,88.0,343.0,12.96
2021,Damian Lillard,PG,30.0,POR,67.0,67.0,2398.0,602.0,1334.0,0.451,275.0,704.0,0.391,327.0,630.0,0.519,0.5539999999999999,449.0,484.0,0.9279999999999999,32.0,251.0,283.0,505.0,62.0,17.0,203.0,102.0,1928.0,29.76
2021,Nassir Little,PF,20.0,POR,48.0,2.0,640.0,78.0,167.0,0.467,28.0,80.0,0.35,50.0,87.0,0.575,0.551,36.0,45.0,0.8,32.0,96.0,128.0,23.0,5.0,13.0,18.0,51.0,220.0,13.38
2021,Kevon Looney,C,24.0,GSW,61.0,34.0,1161.0,108.0,197.0,0.5479999999999999,4.0,17.0,0.235,104.0,180.0,0.578,0.5579999999999999,31.0,48.0,0.6459999999999999,117.0,205.0,322.0,119.0,21.0,22.0,37.0,136.0,251.0,14.21
2021,Brook Lopez,C,32.0,MIL,70.0,70.0,1902.0,322.0,640.0,0.503,95.0,281.0,0.33799999999999997,227.0,359.0,0.632,0.5770000000000001,120.0,142.0,0.845,104.0,243.0,347.0,50.0,40.0,103.0,64.0,149.0,859.0,18.33
2021,Robin Lopez,C,32.0,WAS,71.0,9.0,1354.0,269.0,425.0,0.633,5.0,18.0,0.278,264.0,407.0,0.649,0.639,99.0,137.0,0.723,141.0,131.0,272.0,55.0,15.0,44.0,75.0,109.0,642.0,20.02
2021,Kevin Love,PF,32.0,CLE,25.0,25.0,622.0,103.0,252.0,0.409,57.0,156.0,0.365,46.0,96.0,0.479,0.522,42.0,51.0,0.8240000000000001,17.0,169.0,186.0,63.0,16.0,2.0,38.0,26.0,305.0,18.53
2021,Kyle Lowry,PG,34.0,TOR,46.0,46.0,1601.0,260.0,596.0,0.436,131.0,331.0,0.396,129.0,265.0,0.48700000000000004,0.546,140.0,160.0,0.875,35.0,212.0,247.0,338.0,45.0,14.0,126.0,143.0,791.0,20.01
2021,Timothé Luwawu-Cabarrot,SF,25.0,BRK,58.0,7.0,1050.0,130.0,356.0,0.365,75.0,239.0,0.314,55.0,117.0,0.47,0.47100000000000003,35.0,43.0,0.8140000000000001,28.0,101.0,129.0,69.0,33.0,6.0,43.0,99.0,370.0,10.14
2021,Trey Lyles,PF,25.0,SAS,23.0,9.0,358.0,43.0,90.0,0.478,14.0,40.0,0.35,29.0,50.0,0.58,0.556,15.0,23.0,0.652,9.0,77.0,86.0,14.0,6.0,1.0,6.0,13.0,115.0,13.7
2021,Théo Maledon,PG,19.0,OKC,65.0,49.0,1778.0,226.0,614.0,0.368,105.0,313.0,0.335,121.0,301.0,0.402,0.45399999999999996,101.0,135.0,0.748,25.0,186.0,211.0,227.0,56.0,11.0,141.0,126.0,658.0,10.67
2021,Terance Mann,SG,24.0,LAC,67.0,10.0,1263.0,178.0,350.0,0.509,38.0,91.0,0.418,140.0,259.0,0.541,0.563,78.0,94.0,0.83,56.0,186.0,242.0,104.0,29.0,13.0,40.0,126.0,472.0,15.95
2021,Nico Mannion,PG,19.0,GSW,30.0,1.0,364.0,39.0,114.0,0.342,22.0,60.0,0.36700000000000005,17.0,54.0,0.315,0.439,23.0,28.0,0.821,6.0,40.0,46.0,70.0,16.0,1.0,31.0,29.0,123.0,12.39
2021,Boban Marjanović,C,32.0,DAL,33.0,3.0,271.0,62.0,122.0,0.508,1.0,8.0,0.125,61.0,114.0,0.535,0.512,31.0,38.0,0.816,47.0,81.0,128.0,10.0,2.0,6.0,12.0,29.0,156.0,25.52
2021,Lauri Markkanen,PF,23.0,CHI,51.0,26.0,1317.0,250.0,521.0,0.48,119.0,296.0,0.402,131.0,225.0,0.5820000000000001,0.594,76.0,92.0,0.826,35.0,233.0,268.0,45.0,26.0,15.0,52.0,75.0,695.0,18.61
2021,Naji Marshall,SF,23.0,NOP,32.0,10.0,700.0,82.0,209.0,0.392,29.0,83.0,0.349,53.0,126.0,0.42100000000000004,0.462,53.0,75.0,0.7070000000000001,15.0,133.0,148.0,88.0,26.0,10.0,38.0,58.0,246.0,14.22
2021,Caleb Martin,SF,25.0,CHO,53.0,3.0,818.0,96.0,256.0,0.375,31.0,125.0,0.248,65.0,131.0,0.496,0.436,41.0,64.0,0.6409999999999999,31.0,110.0,141.0,67.0,37.0,12.0,33.0,62.0,264.0,12.0
2021,Cody Martin,SF,25.0,CHO,52.0,10.0,849.0,83.0,188.0,0.441,16.0,58.0,0.276,67.0,130.0,0.515,0.484,25.0,43.0,0.581,52.0,109.0,161.0,86.0,37.0,12.0,40.0,52.0,207.0,12.59
2021,Kelan Martin,SF,25.0,IND,35.0,0.0,322.0,62.0,138.0,0.449,24.0,60.0,0.4,38.0,78.0,0.48700000000000004,0.536,9.0,10.0,0.9,18.0,60.0,78.0,17.0,10.0,10.0,16.0,35.0,157.0,17.5
2021,Kenyon Martin Jr.,SF,20.0,HOU,45.0,8.0,1068.0,162.0,318.0,0.509,35.0,96.0,0.365,127.0,222.0,0.5720000000000001,0.564,60.0,84.0,0.7140000000000001,73.0,169.0,242.0,48.0,30.0,41.0,38.0,89.0,419.0,17.42
2021,Garrison Mathews,SG,24.0,WAS,64.0,24.0,1038.0,97.0,237.0,0.409,76.0,198.0,0.384,21.0,39.0,0.5379999999999999,0.57,84.0,95.0,0.884,16.0,71.0,87.0,26.0,29.0,7.0,10.0,106.0,354.0,12.09
2021,Wesley Matthews,SG,34.0,LAL,58.0,10.0,1130.0,89.0,252.0,0.353,66.0,197.0,0.335,23.0,55.0,0.418,0.484,35.0,41.0,0.8540000000000001,20.0,73.0,93.0,54.0,38.0,17.0,26.0,80.0,279.0,8.73
2021,Tyrese Maxey,SG,20.0,PHI,61.0,8.0,935.0,198.0,429.0,0.462,31.0,103.0,0.301,167.0,326.0,0.512,0.498,61.0,70.0,0.871,11.0,93.0,104.0,120.0,26.0,13.0,41.0,79.0,488.0,17.69
2021,Skylar Mays,SG,23.0,ATL,33.0,0.0,269.0,44.0,98.0,0.449,14.0,40.0,0.35,30.0,58.0,0.517,0.52,22.0,25.0,0.88,10.0,25.0,35.0,30.0,14.0,2.0,9.0,15.0,124.0,19.51
2021,CJ McCollum,SG,29.0,POR,47.0,47.0,1600.0,405.0,884.0,0.45799999999999996,169.0,420.0,0.402,236.0,464.0,0.509,0.5539999999999999,108.0,133.0,0.812,30.0,155.0,185.0,223.0,44.0,21.0,65.0,87.0,1087.0,24.19
2021,T.J. McConnell,PG,28.0,IND,69.0,3.0,1796.0,274.0,490.0,0.5589999999999999,15.0,48.0,0.313,259.0,442.0,0.586,0.574,33.0,48.0,0.688,55.0,201.0,256.0,456.0,128.0,23.0,135.0,113.0,596.0,20.38
2021,Jaden McDaniels,PF,20.0,MIN,63.0,27.0,1511.0,164.0,367.0,0.447,72.0,198.0,0.364,92.0,169.0,0.544,0.545,27.0,45.0,0.6,52.0,180.0,232.0,71.0,35.0,60.0,47.0,172.0,427.0,11.03
2021,Jalen McDaniels,SF,23.0,CHO,47.0,18.0,904.0,133.0,284.0,0.46799999999999997,35.0,105.0,0.33299999999999996,98.0,179.0,0.547,0.53,45.0,64.0,0.703,45.0,124.0,169.0,53.0,28.0,19.0,45.0,95.0,346.0,14.01
2021,Doug McDermott,PF,29.0,IND,66.0,29.0,1619.0,354.0,665.0,0.532,111.0,286.0,0.38799999999999996,243.0,379.0,0.6409999999999999,0.616,80.0,98.0,0.816,60.0,161.0,221.0,85.0,20.0,6.0,53.0,117.0,899.0,19.44
2021,JaVale McGee,C,33.0,TOT,46.0,2.0,678.0,144.0,282.0,0.511,5.0,24.0,0.20800000000000002,139.0,258.0,0.539,0.52,44.0,67.0,0.657,77.0,162.0,239.0,39.0,19.0,54.0,60.0,121.0,337.0,19.77
2021,Alfonzo McKinnie,SF,28.0,LAL,39.0,0.0,258.0,48.0,93.0,0.516,16.0,39.0,0.41,32.0,54.0,0.593,0.602,10.0,18.0,0.556,22.0,32.0,54.0,6.0,7.0,0.0,5.0,26.0,122.0,18.21
2021,Jordan McLaughlin,PG,24.0,MIN,51.0,2.0,938.0,100.0,242.0,0.413,33.0,92.0,0.359,67.0,150.0,0.447,0.48100000000000004,23.0,30.0,0.767,21.0,87.0,108.0,193.0,51.0,6.0,51.0,44.0,256.0,14.87
2021,Ben McLemore,SG,27.0,TOT,53.0,5.0,905.0,135.0,365.0,0.37,97.0,280.0,0.34600000000000003,38.0,85.0,0.447,0.503,39.0,53.0,0.736,15.0,85.0,100.0,39.0,23.0,9.0,42.0,88.0,406.0,11.22
2021,Nicolò Melli,PF,30.0,TOT,45.0,4.0,566.0,46.0,141.0,0.326,23.0,85.0,0.271,23.0,56.0,0.41100000000000003,0.408,19.0,25.0,0.76,29.0,93.0,122.0,44.0,14.0,3.0,12.0,58.0,134.0,9.63
2021,De'Anthony Melton,PG,22.0,MEM,52.0,1.0,1045.0,172.0,393.0,0.43799999999999994,87.0,211.0,0.41200000000000003,85.0,182.0,0.467,0.5479999999999999,41.0,51.0,0.804,30.0,131.0,161.0,132.0,60.0,31.0,66.0,85.0,472.0,18.61
2021,Sam Merrill,SG,24.0,MIL,30.0,2.0,233.0,32.0,72.0,0.444,21.0,47.0,0.447,11.0,25.0,0.44,0.59,4.0,4.0,1.0,6.0,24.0,30.0,21.0,8.0,1.0,10.0,17.0,89.0,14.64
2021,Chimezie Metu,C,23.0,SAC,36.0,6.0,488.0,91.0,179.0,0.508,13.0,37.0,0.35100000000000003,78.0,142.0,0.5489999999999999,0.545,31.0,43.0,0.721,31.0,81.0,112.0,28.0,14.0,18.0,29.0,59.0,226.0,17.45
2021,Khris Middleton,SF,29.0,MIL,68.0,68.0,2269.0,511.0,1074.0,0.47600000000000003,151.0,365.0,0.414,360.0,709.0,0.508,0.546,212.0,236.0,0.898,54.0,352.0,406.0,370.0,74.0,9.0,178.0,160.0,1385.0,22.58
2021,Patty Mills,PG,32.0,SAS,68.0,1.0,1685.0,252.0,611.0,0.41200000000000003,161.0,429.0,0.375,91.0,182.0,0.5,0.544,71.0,78.0,0.91,18.0,98.0,116.0,162.0,42.0,3.0,66.0,81.0,736.0,14.42
2021,Paul Millsap,PF,35.0,DEN,56.0,36.0,1162.0,191.0,401.0,0.47600000000000003,49.0,143.0,0.34299999999999997,142.0,258.0,0.55,0.537,71.0,98.0,0.7240000000000001,76.0,186.0,262.0,98.0,51.0,36.0,51.0,111.0,502.0,19.03
2021,Shake Milton,SG,24.0,PHI,63.0,4.0,1461.0,300.0,667.0,0.45,71.0,203.0,0.35,229.0,464.0,0.494,0.503,146.0,176.0,0.83,33.0,115.0,148.0,193.0,39.0,18.0,103.0,130.0,817.0,17.8
2021,Donovan Mitchell,PG,24.0,UTA,53.0,53.0,1771.0,478.0,1091.0,0.43799999999999994,178.0,461.0,0.386,300.0,630.0,0.47600000000000003,0.52,267.0,316.0,0.845,50.0,185.0,235.0,277.0,52.0,15.0,147.0,117.0,1401.0,25.7
2021,Malik Monk,SG,22.0,CHO,42.0,0.0,878.0,173.0,399.0,0.434,85.0,212.0,0.401,88.0,187.0,0.47100000000000003,0.54,59.0,72.0,0.8190000000000001,14.0,87.0,101.0,87.0,19.0,4.0,55.0,47.0,490.0,17.27
2021,E'Twaun Moore,SG,31.0,PHO,27.0,1.0,389.0,55.0,121.0,0.455,11.0,35.0,0.314,44.0,86.0,0.512,0.5,12.0,14.0,0.857,14.0,31.0,45.0,40.0,15.0,5.0,23.0,32.0,133.0,12.43
2021,Ja Morant,PG,21.0,MEM,63.0,63.0,2053.0,430.0,957.0,0.449,73.0,241.0,0.303,357.0,716.0,0.499,0.48700000000000004,271.0,372.0,0.728,59.0,193.0,252.0,465.0,57.0,13.0,203.0,87.0,1204.0,21.02
2021,Juwan Morgan,PF,23.0,UTA,29.0,0.0,147.0,14.0,30.0,0.467,4.0,13.0,0.308,10.0,17.0,0.588,0.5329999999999999,3.0,7.0,0.429,9.0,19.0,28.0,9.0,4.0,1.0,4.0,21.0,35.0,9.97
2021,Marcus Morris,PF,31.0,LAC,57.0,29.0,1502.0,276.0,584.0,0.473,140.0,296.0,0.473,136.0,288.0,0.47200000000000003,0.5920000000000001,73.0,89.0,0.82,35.0,199.0,234.0,58.0,34.0,15.0,57.0,117.0,765.0,17.07
2021,Markieff Morris,PF,31.0,LAL,61.0,27.0,1200.0,153.0,378.0,0.405,65.0,209.0,0.311,88.0,169.0,0.521,0.491,36.0,50.0,0.72,48.0,218.0,266.0,73.0,22.0,19.0,54.0,105.0,407.0,11.61
2021,Monte Morris,PG,25.0,DEN,47.0,13.0,1196.0,186.0,387.0,0.48100000000000004,51.0,134.0,0.381,135.0,253.0,0.534,0.547,58.0,73.0,0.795,11.0,85.0,96.0,150.0,34.0,13.0,34.0,48.0,481.0,16.49
2021,Mychal Mulder,PG,26.0,GSW,60.0,6.0,766.0,119.0,265.0,0.449,85.0,214.0,0.397,34.0,51.0,0.667,0.609,14.0,22.0,0.636,8.0,52.0,60.0,26.0,12.0,12.0,16.0,56.0,337.0,13.93
2021,Dejounte Murray,PG,24.0,SAS,67.0,67.0,2139.0,441.0,974.0,0.45299999999999996,63.0,199.0,0.317,378.0,775.0,0.488,0.485,106.0,134.0,0.7909999999999999,58.0,415.0,473.0,363.0,101.0,7.0,117.0,135.0,1051.0,19.97
2021,Jamal Murray,PG,23.0,DEN,48.0,48.0,1704.0,378.0,792.0,0.47700000000000004,129.0,316.0,0.408,249.0,476.0,0.523,0.5589999999999999,133.0,153.0,0.8690000000000001,37.0,157.0,194.0,231.0,64.0,13.0,108.0,95.0,1018.0,21.73
2021,Mike Muscala,C,29.0,OKC,35.0,0.0,645.0,119.0,267.0,0.446,68.0,184.0,0.37,51.0,83.0,0.614,0.573,33.0,36.0,0.917,19.0,113.0,132.0,28.0,8.0,11.0,21.0,54.0,339.0,18.0
2021,Sviatoslav Mykhailiuk,SF-SG,23.0,TOT,66.0,14.0,1324.0,208.0,506.0,0.41100000000000003,105.0,314.0,0.33399999999999996,103.0,192.0,0.536,0.515,38.0,50.0,0.76,24.0,139.0,163.0,110.0,51.0,12.0,88.0,63.0,559.0,13.11
2021,Abdel Nader,SF,27.0,PHO,24.0,0.0,355.0,57.0,116.0,0.491,18.0,43.0,0.419,39.0,73.0,0.534,0.569,28.0,37.0,0.757,7.0,55.0,62.0,19.0,10.0,9.0,19.0,34.0,160.0,15.98
2021,Larry Nance Jr.,PF,28.0,CLE,35.0,27.0,1091.0,128.0,272.0,0.47100000000000003,41.0,114.0,0.36,87.0,158.0,0.551,0.546,30.0,49.0,0.612,54.0,181.0,235.0,107.0,61.0,17.0,55.0,72.0,327.0,15.34
2021,Aaron Nesmith,SF,21.0,BOS,46.0,1.0,669.0,78.0,178.0,0.43799999999999994,40.0,108.0,0.37,38.0,70.0,0.5429999999999999,0.551,22.0,28.0,0.7859999999999999,28.0,99.0,127.0,23.0,15.0,9.0,23.0,87.0,218.0,11.27
2021,Raul Neto,PG,28.0,WAS,64.0,22.0,1403.0,209.0,447.0,0.46799999999999997,64.0,164.0,0.39,145.0,283.0,0.512,0.539,75.0,85.0,0.882,28.0,128.0,156.0,146.0,73.0,6.0,53.0,109.0,557.0,16.21
2021,Georges Niang,PF,27.0,UTA,72.0,10.0,1154.0,177.0,405.0,0.43700000000000006,124.0,292.0,0.425,53.0,113.0,0.469,0.59,22.0,23.0,0.9570000000000001,28.0,148.0,176.0,59.0,25.0,8.0,51.0,116.0,500.0,13.81
2021,Zeke Nnaji,PF,20.0,DEN,42.0,1.0,397.0,50.0,104.0,0.48100000000000004,24.0,59.0,0.40700000000000003,26.0,45.0,0.578,0.596,12.0,15.0,0.8,14.0,51.0,65.0,10.0,8.0,4.0,7.0,29.0,136.0,13.3
2021,Nerlens Noel,C,26.0,NYK,64.0,41.0,1547.0,137.0,223.0,0.614,0.0,3.0,0.0,137.0,220.0,0.623,0.614,50.0,70.0,0.7140000000000001,142.0,266.0,408.0,46.0,70.0,141.0,65.0,176.0,324.0,15.63
2021,Jaylen Nowell,SG,21.0,MIN,42.0,0.0,759.0,142.0,335.0,0.424,50.0,150.0,0.33299999999999996,92.0,185.0,0.49700000000000005,0.499,45.0,55.0,0.818,19.0,76.0,95.0,62.0,22.0,12.0,28.0,72.0,379.0,15.88
2021,Frank Ntilikina,PG,22.0,NYK,33.0,4.0,322.0,29.0,79.0,0.36700000000000005,23.0,48.0,0.479,6.0,31.0,0.19399999999999998,0.513,8.0,18.0,0.444,6.0,25.0,31.0,19.0,18.0,4.0,11.0,45.0,89.0,9.07
2021,Kendrick Nunn,PG,25.0,MIA,56.0,44.0,1650.0,319.0,658.0,0.485,122.0,320.0,0.381,197.0,338.0,0.583,0.578,56.0,60.0,0.9329999999999999,21.0,158.0,179.0,148.0,52.0,14.0,80.0,108.0,816.0,17.24
2021,Jusuf Nurkić,C,26.0,POR,37.0,37.0,880.0,171.0,333.0,0.514,12.0,30.0,0.4,159.0,303.0,0.525,0.532,70.0,113.0,0.619,86.0,246.0,332.0,125.0,38.0,39.0,73.0,103.0,424.0,23.38
2021,David Nwaba,SF,28.0,HOU,30.0,9.0,679.0,106.0,218.0,0.486,17.0,63.0,0.27,89.0,155.0,0.574,0.525,47.0,68.0,0.691,40.0,78.0,118.0,31.0,30.0,21.0,17.0,60.0,276.0,17.17
2021,Jordan Nwora,SF,22.0,MIL,30.0,2.0,274.0,62.0,135.0,0.45899999999999996,28.0,62.0,0.452,34.0,73.0,0.466,0.563,19.0,25.0,0.76,9.0,51.0,60.0,7.0,16.0,7.0,24.0,22.0,171.0,20.06
2021,Royce O'Neale,SF,27.0,UTA,71.0,71.0,2241.0,175.0,394.0,0.444,107.0,278.0,0.385,68.0,116.0,0.586,0.58,39.0,46.0,0.848,88.0,397.0,485.0,181.0,57.0,32.0,83.0,182.0,496.0,11.59
2021,Semi Ojeleye,PF,26.0,BOS,56.0,15.0,950.0,89.0,221.0,0.40299999999999997,58.0,158.0,0.36700000000000005,31.0,63.0,0.49200000000000005,0.534,24.0,32.0,0.75,31.0,116.0,147.0,37.0,17.0,0.0,21.0,56.0,260.0,9.96
2021,Jahlil Okafor,C,25.0,DET,27.0,2.0,347.0,63.0,102.0,0.618,2.0,9.0,0.222,61.0,93.0,0.6559999999999999,0.627,17.0,24.0,0.708,23.0,43.0,66.0,13.0,6.0,5.0,21.0,39.0,145.0,15.4
2021,Chuma Okeke,PF,22.0,ORL,45.0,19.0,1133.0,135.0,324.0,0.41700000000000004,49.0,141.0,0.348,86.0,183.0,0.47,0.49200000000000005,30.0,40.0,0.75,42.0,139.0,181.0,101.0,48.0,22.0,38.0,48.0,349.0,13.86
